scope,lookback,horizon,n_seeds,per_kwp_rmse_mean,per_kwp_rmse_sd,per_kwp_mae_mean,per_kwp_mae_sd,per_kwp_r2_mean,per_kwp_r2_sd,bias_per_kwp_mean,bias_per_kwp_sd,reference_kw_rmse_mean,reference_kw_rmse_sd,reference_kw_mae_mean,reference_kw_mae_sd,daylight_per_kwp_rmse_mean,daylight_per_kwp_rmse_sd,daylight_per_kwp_mae_mean,daylight_per_kwp_mae_sd,daylight_per_kwp_r2_mean,daylight_per_kwp_r2_sd,daylight_bias_per_kwp_mean,daylight_bias_per_kwp_sd
__GLOBAL__,168,48,3,0.06532155121427681,8.249772471128246e-05,0.028210044786807043,2.6461544585637757e-05,0.9358288905571568,0.0001620505715476951,8.105453554058284e-05,1.7437011868078307e-05,220.13362759211284,0.2780173322770205,95.06785093153972,0.0891754052535977,0.09220825914828361,0.00011645423964854246,0.05621218180348836,5.272806783152127e-05,0.8552860672924473,0.00036544444548001673,0.0001615116999011419,3.474551311936938e-05
