scope,lookback,horizon,n_seeds,per_kwp_rmse_mean,per_kwp_rmse_sd,per_kwp_mae_mean,per_kwp_mae_sd,per_kwp_r2_mean,per_kwp_r2_sd,bias_per_kwp_mean,bias_per_kwp_sd,reference_kw_rmse_mean,reference_kw_rmse_sd,reference_kw_mae_mean,reference_kw_mae_sd,daylight_per_kwp_rmse_mean,daylight_per_kwp_rmse_sd,daylight_per_kwp_mae_mean,daylight_per_kwp_mae_sd,daylight_per_kwp_r2_mean,daylight_per_kwp_r2_sd,daylight_bias_per_kwp_mean,daylight_bias_per_kwp_sd
__GLOBAL__,168,24,3,0.06017405566010614,0.0001428118563428437,0.025290528621558745,0.0001677864949030372,0.9455398628641359,0.0002586763580320881,4.81346953916986e-05,3.7232717480185682e-06,202.7865675745577,0.4812759558753756,85.22908145465297,0.5654404878232354,0.08495230172239443,0.000201618384808583,0.05040685953851156,0.00033441729936111326,0.8771604566458172,0.0005834668689488477,9.593784558026564e-05,7.420898109108528e-06
